V0,V1,V10,V12,V15,V16,V20,V24,V3,V31,V36,V37,V4,V6,V8,target,type
1.092,1.108,0.098,0.62,0.306,0.407,0.387,-1.016,0.298,1.0490000000000002,-0.285,0.565,0.8390000000000001,-0.52,1.185,0.865,train
1.103,0.855,0.266,0.7559999999999999,0.355,0.222,0.197,-1.314,0.333,0.895,0.884,-0.565,1.033,-0.627,0.635,0.906,train
1.009,0.94,0.578,1.649,1.346,0.481,0.236,-1.314,0.305,0.777,0.463,-0.313,0.679,-0.51,0.472,1.271,train
0.464,0.426,0.13,1.098,1.291,0.35100000000000003,-0.211,-1.314,0.282,0.294,0.265,-0.934,0.207,-0.46,0.07200000000000001,0.732,train
0.431,0.448,-0.029,0.449,0.8220000000000001,0.43,-0.25,-0.203,0.102,0.233,0.16399999999999998,-0.7490000000000001,-0.039,-0.364,0.304,0.45,train
-0.021,-0.217,0.268,0.044,-0.16899999999999998,0.355,-0.588,0.799,0.005,0.134,0.147,0.443,-0.319,-0.324,-0.017,-0.107,train
-0.324,-0.322,-0.409,0.047,-0.379,0.152,-0.904,0.7979999999999999,-0.065,-0.269,-0.041,0.35700000000000004,-0.299,-0.431,-0.7879999999999999,-0.382,train
0.5770000000000001,0.41,-0.703,0.322,-0.449,-0.069,-0.455,0.7979999999999999,-0.052000000000000005,-0.054000000000000006,-0.77,-0.48,0.07,-0.474,0.467,0.399,train
0.593,0.453,-0.509,0.371,-0.326,0.057,-0.135,1.4,0.017,0.405,-0.472,-1.2919999999999998,0.227,-0.368,0.526,0.393,train
0.314,0.314,1.07,0.039,-0.326,0.382,-0.06,1.461,0.155,0.238,0.575,0.955,0.05,-0.322,0.384,0.03,train
-0.01,-0.079,-0.244,0.066,-0.316,-0.136,-0.319,0.114,0.161,-0.172,0.231,0.081,-0.115,-0.511,-0.472,-0.202,train
0.84,0.599,-0.934,0.414,-0.058,-0.036000000000000004,0.155,0.093,0.228,0.393,-0.777,-1.081,0.318,-0.523,0.593,0.28600000000000003,train
0.866,0.4920000000000001,-0.227,0.537,0.028,0.162,0.229,0.795,0.312,0.393,-0.466,-0.369,0.3670000000000001,-0.499,0.428,0.6859999999999999,train
0.83,0.481,0.429,0.436,0.027000000000000003,0.187,0.28,0.7959999999999999,0.428,0.499,0.506,-0.596,0.4970000000000001,-0.54,0.377,0.369,train
0.959,0.542,0.066,0.603,0.027000000000000003,0.187,0.34600000000000003,0.094,0.425,0.419,0.099,-0.8759999999999999,0.605,-0.471,0.8909999999999999,0.882,train
1.354,0.959,0.377,0.852,0.23,0.467,0.428,0.094,0.405,0.825,0.262,-0.314,0.823,-0.41,1.055,1.21,train
1.344,0.934,0.394,1.259,0.594,0.598,0.469,-0.071,0.405,0.961,0.131,-1.525,1.053,-0.3,1.32,1.319,train
1.194,0.932,0.239,0.8859999999999999,0.716,0.855,0.618,-1.3130000000000002,0.425,0.8540000000000001,0.268,-0.54,0.8370000000000001,-0.171,1.072,1.216,train
1.038,0.895,0.202,1.021,0.7490000000000001,0.82,0.621,-1.3130000000000002,0.445,0.912,0.282,-0.8540000000000001,0.6759999999999999,-0.14,0.893,0.997,train
1.31,0.912,0.25,0.974,0.7490000000000001,0.882,0.605,-1.314,0.477,0.885,0.127,-0.64,0.841,-0.078,1.126,1.173,train
1.348,1.053,0.428,0.769,0.64,0.882,0.59,-1.161,0.434,0.992,0.5,-0.17800000000000002,0.84,-0.086,1.086,1.221,train
1.4980000000000002,1.195,0.5660000000000001,1.15,0.8690000000000001,0.831,0.546,-1.3130000000000002,0.411,1.277,0.253,-0.7879999999999999,1.131,-0.036000000000000004,1.538,1.652,train
1.47,1.275,0.368,1.084,0.914,0.988,0.545,-1.314,0.324,1.277,0.63,-0.785,1.195,-0.022,1.419,1.445,train
1.461,1.222,0.504,1.361,1.335,1.036,0.598,-1.3130000000000002,0.309,1.463,0.331,-0.331,1.195,0.045,1.494,1.485,train
1.561,1.173,0.364,1.571,1.335,1.085,0.664,-1.3130000000000002,0.413,1.473,0.359,-0.677,1.225,0.077,1.673,1.388,train
1.067,1.08,0.502,1.3019999999999998,1.526,1.164,0.691,-1.311,0.461,1.21,0.541,0.117,0.888,0.055,0.965,0.947,train
1.071,0.909,0.139,1.4269999999999998,1.513,0.8640000000000001,0.593,-1.3130000000000002,0.448,1.139,0.059,-0.508,1.185,0.014,0.935,1.207,train
1.262,1.229,0.256,1.516,1.51,0.853,0.857,-1.3159999999999998,0.472,1.139,0.07400000000000001,-0.368,1.132,0.037000000000000005,1.43,1.382,train
1.222,1.225,0.461,1.346,1.589,0.92,0.906,-1.3159999999999998,0.885,1.489,0.329,0.165,1.3969999999999998,0.017,1.16,1.536,train
1.364,1.173,0.679,1.481,1.589,0.741,0.61,-1.318,0.966,1.389,0.561,-0.018000000000000002,1.269,-0.034,1.208,1.325,train
0.537,0.397,0.789,0.947,1.749,0.615,0.019,-1.32,0.93,1.094,0.836,1.052,0.778,-0.165,0.68,0.493,train
1.017,0.348,-0.415,1.162,1.686,0.192,-0.271,-1.319,0.865,0.503,-0.243,-0.217,1.093,-0.337,0.654,1.072,train
1.172,0.957,0.214,1.061,1.6740000000000002,0.192,-0.266,-1.32,0.655,1.09,0.557,-0.127,1.081,-0.355,1.014,1.104,train
1.3230000000000002,1.127,0.767,1.14,1.57,0.44,-0.499,-1.317,0.312,1.218,0.209,0.606,1.402,-0.395,1.193,1.33,train
0.6990000000000001,0.486,0.315,0.7090000000000001,1.57,0.391,-0.7979999999999999,-1.317,0.695,0.831,0.418,1.209,1.179,-0.517,0.459,0.138,train
0.6659999999999999,0.317,-0.7170000000000001,0.942,1.804,-0.031,-0.732,-1.317,0.455,0.521,-0.642,0.7170000000000001,1.151,-0.638,0.297,0.159,train
0.17600000000000002,0.08,-0.63,1.105,1.941,-0.079,-0.818,-1.3159999999999998,0.331,0.28300000000000003,-0.5529999999999999,0.339,0.71,-0.6920000000000001,-0.079,0.12,train
-1.251,-1.808,0.467,-0.483,1.968,-0.29100000000000004,-1.5830000000000002,-1.317,0.059,-0.715,1.009,1.764,-0.37,-0.77,-1.5419999999999998,-1.383,train
-0.56,-0.578,-1.496,0.339,1.635,-0.73,-1.168,-1.317,-0.159,-0.931,-1.332,0.688,-0.077,-0.897,-1.096,-0.792,train
0.5539999999999999,0.293,-1.351,0.784,1.635,-0.752,-0.5529999999999999,-1.315,-0.106,-0.115,-1.183,-0.208,0.511,-0.871,0.021,-0.023,train
0.5760000000000001,0.532,-0.226,0.752,0.8,-0.281,-0.325,-1.314,-0.096,0.333,-0.383,-0.8390000000000001,0.394,-0.767,0.173,0.406,train
0.504,0.289,0.747,0.17800000000000002,0.084,-0.08199999999999999,-0.239,0.342,-0.027000000000000003,0.306,0.177,-0.04,0.077,-0.629,0.087,0.274,train
0.429,0.07200000000000001,-0.241,-0.214,-0.06,-0.043,-0.134,0.799,0.027000000000000003,0.224,-0.19,-1.391,-0.165,-0.541,0.17,0.447,train
0.969,0.422,0.095,-0.297,-0.5920000000000001,0.611,0.168,0.799,0.071,0.502,-0.11,-0.7240000000000001,0.361,-0.398,0.962,0.597,train
0.768,0.723,0.301,0.048,-0.493,0.522,0.165,0.7979999999999999,0.1,0.7879999999999999,0.052000000000000005,0.546,0.5820000000000001,-0.35200000000000004,0.639,0.805,train
0.355,0.126,0.038,0.214,-0.473,0.514,-0.158,-1.315,0.017,0.448,0.4270000000000001,0.88,0.642,-0.488,0.052000000000000005,-0.1,train
0.7390000000000001,0.7709999999999999,-0.531,0.435,0.253,-0.031,0.123,-1.3159999999999998,0.139,0.399,-0.364,-0.16,0.843,-0.546,0.425,0.32,train
0.989,0.585,-0.249,0.6559999999999999,0.433,0.14,0.362,-1.317,0.199,0.8759999999999999,-0.25,-1.028,0.935,-0.477,0.726,0.685,train
0.747,0.496,0.511,0.451,0.493,0.428,0.415,0.354,0.276,0.8109999999999999,0.631,-0.935,0.386,-0.379,0.43,0.326,train
0.81,0.779,0.065,0.158,0.114,0.454,0.5820000000000001,0.7959999999999999,0.335,0.7340000000000001,0.215,-0.889,0.361,-0.269,0.573,0.675,train
-0.382,-0.7709999999999999,0.88,-0.506,-0.08900000000000001,0.328,0.155,0.799,0.362,0.118,1.545,-0.471,-0.257,-0.326,-0.33,-0.5479999999999999,train
0.619,0.239,-1.113,-0.29,-0.157,0.303,0.38,0.7979999999999999,0.312,0.078,-0.809,-0.879,-0.03,-0.237,0.595,0.308,train
0.23,0.111,-0.6509999999999999,0.258,-0.478,0.407,0.307,1.01,0.374,0.25,-0.34,-0.512,0.071,-0.274,-0.11,-0.045,train
0.5489999999999999,0.452,-0.532,0.109,-0.478,0.297,0.535,1.079,0.454,0.253,-0.667,-0.122,0.415,-0.27,0.328,0.365,train
0.733,0.3670000000000001,-0.024,0.106,-0.435,0.298,0.649,1.085,0.595,0.439,-0.106,-2.378,0.14,-0.185,0.728,0.493,train
0.74,0.405,0.477,-0.212,-0.457,0.6459999999999999,0.8220000000000001,1.085,0.679,0.343,0.532,-1.129,0.071,-0.08800000000000001,0.556,0.501,train
0.619,0.34,0.301,-0.297,-0.494,0.759,0.763,1.096,0.7709999999999999,0.309,0.339,-0.848,-0.126,0.031,0.486,0.649,train
-0.262,-0.092,0.085,0.255,-0.647,0.54,0.272,1.08,0.742,0.046,1.042,0.406,-0.267,-0.114,-0.375,-0.363,train
0.251,0.16899999999999998,-0.818,0.278,-0.396,0.38,0.314,1.08,0.87,0.077,-0.665,-1.695,-0.242,-0.062,0.121,0.253,train
0.622,0.16399999999999998,-0.328,-0.11,-0.278,0.38,0.539,1.08,0.878,0.095,-0.541,-1.984,-0.115,0.08800000000000001,0.632,0.622,train
0.763,0.337,0.343,-0.043,-0.256,0.757,0.639,1.08,0.994,0.189,0.242,-2.2430000000000003,-0.136,0.214,0.7290000000000001,0.835,train
0.769,0.157,0.442,0.037000000000000005,-0.256,0.991,0.831,1.079,1.139,0.183,0.348,-2.3040000000000003,-0.008,0.331,0.78,1.045,train
0.8340000000000001,0.399,0.726,-0.132,-0.192,1.038,0.7290000000000001,1.079,1.485,0.12,0.772,-2.017,0.022,0.398,0.721,0.938,train
0.645,0.31,0.228,0.063,-0.19,1.14,0.657,1.079,1.37,0.232,0.318,-2.539,-0.133,0.465,0.6759999999999999,0.711,train
0.809,0.398,-0.172,-0.06,-0.188,1.14,0.7120000000000001,1.08,1.227,0.14800000000000002,-0.038,-1.49,0.022,0.506,0.7859999999999999,0.7859999999999999,train
1.037,0.654,0.145,0.123,-0.139,1.219,0.845,1.082,1.227,0.467,-0.211,-0.838,0.36,0.504,1.164,1.079,train
0.7759999999999999,0.509,0.158,0.612,0.463,0.936,0.528,1.081,1.271,0.535,0.398,-1.509,0.5820000000000001,0.362,0.716,0.8740000000000001,train
0.797,0.499,0.124,0.76,0.7040000000000001,1.04,0.779,1.085,1.3090000000000002,0.394,0.18600000000000005,-2.11,0.5660000000000001,0.438,0.58,1.061,train
1.044,0.7,0.092,0.361,0.7040000000000001,1.04,0.826,0.236,1.546,0.505,0.246,-1.909,0.502,0.468,1.123,1.463,train
1.275,0.7090000000000001,0.339,0.343,0.467,1.295,0.7190000000000001,0.236,1.404,0.711,0.534,-1.524,0.7140000000000001,0.485,1.311,1.47,train
1.539,0.659,0.768,0.311,0.612,1.354,0.7190000000000001,0.233,1.398,0.752,0.6859999999999999,-0.679,0.954,0.532,1.311,1.724,train
1.6030000000000002,1.31,0.6829999999999999,0.8009999999999999,0.6609999999999999,1.4269999999999998,0.574,-0.615,1.29,1.344,0.742,-1.211,1.226,0.517,1.833,1.725,train
1.84,1.5659999999999998,0.475,1.085,1.307,1.491,0.603,-1.3159999999999998,1.2919999999999998,1.379,0.545,-0.378,1.391,0.484,1.902,1.889,train
1.507,1.4469999999999998,0.626,1.325,1.307,1.4409999999999998,0.375,-1.317,1.263,1.676,0.737,-0.487,1.453,0.418,1.7619999999999998,1.621,train
1.756,1.676,0.69,1.1909999999999998,1.936,1.392,0.316,-1.317,1.264,1.88,0.807,0.023,1.786,0.29600000000000004,1.959,1.5730000000000002,train
0.8079999999999999,0.585,0.898,0.971,2.326,1.056,-0.46,-1.317,1.231,1.654,0.767,0.648,1.156,0.14800000000000002,1.2,0.74,train
1.6569999999999998,1.445,0.253,1.5590000000000002,2.456,1.013,-0.101,-1.317,1.159,1.516,-0.04,-0.473,1.534,0.102,1.852,1.722,train
1.927,1.582,0.447,1.46,2.496,1.013,-0.101,-1.3159999999999998,1.149,1.666,0.332,-0.17600000000000002,1.629,0.119,1.761,1.946,train
1.618,1.615,0.693,1.685,2.388,1.212,-0.189,-1.314,1.139,1.699,0.738,-0.247,1.481,0.146,1.652,1.86,train
1.041,1.17,0.868,1.336,2.311,1.146,-0.7190000000000001,-1.3119999999999998,1.085,1.666,0.8809999999999999,0.7559999999999999,1.218,0.053,1.09,1.224,train
0.6579999999999999,0.763,0.18,1.221,2.376,1.146,-0.691,-1.317,0.983,1.091,0.406,1.055,0.872,-0.151,0.477,0.365,train
1.025,0.6940000000000001,-0.7120000000000001,1.5590000000000002,2.376,0.371,-0.495,-1.317,0.7440000000000001,0.7909999999999999,-0.378,0.13,0.727,-0.314,0.5660000000000001,0.547,train
0.782,0.523,0.129,1.046,2.452,0.33,-0.596,-1.317,0.738,0.591,-0.083,0.8740000000000001,0.928,-0.458,0.503,0.537,train
1.07,1.0659999999999998,-0.473,1.199,2.375,0.17600000000000002,-0.308,-1.319,0.738,0.706,-0.588,-0.182,1.121,-0.507,1.004,0.971,train
1.148,0.8809999999999999,0.8009999999999999,1.073,2.32,0.516,-0.34600000000000003,-1.318,0.768,1.079,0.228,0.377,0.97,-0.442,1.037,1.067,train
1.53,1.159,-0.011,1.022,2.014,0.46,-0.275,-1.319,0.775,0.968,-0.027000000000000003,-0.008,1.5490000000000002,-0.466,1.146,1.306,train
1.3230000000000002,1.334,0.828,1.198,2.014,0.687,-0.182,-1.318,0.775,1.51,0.825,0.4320000000000001,1.535,-0.406,1.539,1.055,train
0.902,1.085,0.238,1.435,1.948,0.687,-0.048,-1.319,0.775,1.291,0.287,0.521,0.934,-0.442,0.667,0.593,train
0.07,-0.303,0.314,0.343,1.763,0.348,-0.413,-1.317,0.809,0.672,0.213,1.37,0.284,-0.505,0.07,-0.556,train
-0.297,-0.376,-0.672,0.384,1.63,0.29600000000000004,-0.6829999999999999,-1.3159999999999998,0.748,0.168,-0.358,1.344,0.06,-0.649,-0.454,-0.243,train
0.65,0.638,-0.251,0.485,1.229,-0.298,-0.4970000000000001,-1.315,0.688,-0.01,-0.377,0.414,0.755,-0.773,0.2,0.467,train
1.3730000000000002,1.455,-0.345,0.631,1.229,-0.125,-0.211,-1.314,0.753,0.191,-0.532,-0.688,1.073,-0.7340000000000001,1.186,1.35,train
0.802,1.137,0.68,0.914,1.102,0.32,-0.488,-1.315,0.735,1.228,0.845,0.278,1.069,-0.6940000000000001,0.8029999999999999,1.205,train
0.5720000000000001,0.647,1.224,0.921,1.249,0.214,-1.251,-1.315,0.633,1.132,1.23,1.226,0.996,-0.696,0.69,0.632,train
0.603,0.873,-0.439,1.204,1.354,-0.004,-1.261,-1.314,0.529,0.884,-0.396,-0.591,1.219,-0.748,0.417,0.84,train
1.071,1.484,0.487,1.052,1.5619999999999998,0.21,-0.944,-1.314,0.114,1.218,-0.03,0.37,1.361,-0.698,1.244,0.677,train
1.3019999999999998,1.601,-0.423,1.277,1.5619999999999998,0.198,-0.943,-1.318,-0.127,1.321,-0.35600000000000004,-0.221,1.349,-0.7070000000000001,0.952,0.986,train
1.338,1.4280000000000002,0.232,1.085,1.671,0.406,-0.392,-1.3159999999999998,-0.177,1.616,0.35,0.269,1.408,-0.6579999999999999,1.233,0.8740000000000001,train
1.503,1.494,0.212,1.233,1.696,0.406,0.026,-1.3159999999999998,-0.247,1.656,0.17800000000000002,0.232,1.5419999999999998,-0.623,1.372,0.901,train
1.5419999999999998,1.3230000000000002,0.318,1.127,1.714,0.53,0.493,-1.315,-0.181,1.635,0.581,-0.469,1.352,-0.523,1.515,0.8290000000000001,train
1.52,1.372,0.165,1.103,1.517,1.019,0.777,-1.314,0.36,1.538,-0.237,-0.509,1.133,-0.325,1.518,1.773,train
1.35,1.479,0.807,1.054,1.517,1.044,0.229,-1.314,0.041,1.649,0.55,-0.677,1.212,-0.202,1.526,2.441,train
1.2,1.416,1.347,1.277,1.481,1.131,-0.522,-1.314,-0.235,1.692,1.185,-0.006,1.1740000000000002,-0.122,1.486,1.938,train
0.913,0.921,1.016,1.582,1.507,1.052,-0.7240000000000001,-1.314,-0.461,1.414,0.745,-0.14300000000000002,0.8320000000000001,-0.035,1.023,1.208,train
0.637,0.888,-0.203,1.3119999999999998,1.516,0.78,-0.524,-1.314,-0.64,0.932,0.011,-0.5710000000000001,0.529,-0.027000000000000003,0.213,0.634,train
-0.069,-0.324,0.057,0.289,1.017,0.763,-0.828,-1.314,-0.8009999999999999,0.479,0.198,0.8140000000000001,-0.14400000000000002,-0.059,-0.335,-0.257,train
0.214,0.398,-0.693,0.687,0.965,0.355,-0.465,-0.617,-0.889,0.317,-0.8590000000000001,-1.19,-0.024,-0.092,-0.124,0.207,train
0.773,0.585,-0.54,0.29,0.232,0.544,0.073,-0.048,-0.8190000000000001,0.25,-0.524,-0.47,0.013,-0.028,0.343,0.449,train
0.923,0.7979999999999999,0.032,0.141,-0.073,0.544,0.146,-0.048,-0.7759999999999999,0.8059999999999999,-0.076,-0.7559999999999999,0.235,0.076,0.966,0.6679999999999999,train
0.7859999999999999,0.971,0.562,0.4920000000000001,-0.116,0.938,0.905,-0.049,-0.362,0.86,-0.004,0.094,0.333,0.116,0.855,1.602,train
0.7190000000000001,0.875,1.6130000000000002,0.58,-0.116,0.958,-0.044,-0.18600000000000005,-0.487,0.92,0.989,-0.31,0.295,0.18,0.883,1.516,train
0.6729999999999999,0.534,0.535,0.526,0.103,0.997,-0.044,-0.322,-0.7070000000000001,0.7979999999999999,0.779,-0.632,0.08800000000000001,0.269,0.7,0.57,train
0.535,0.496,-0.122,0.3,0.002,0.897,0.14300000000000002,-0.322,-0.605,0.731,-0.093,-1.121,-0.024,0.309,0.6,0.388,train
0.293,0.162,-0.507,0.171,-0.199,0.848,0.146,-0.049,-0.451,0.659,-0.552,-0.055,-0.105,0.33,0.309,0.316,train
0.88,0.379,-0.601,-0.047,-0.5589999999999999,0.7709999999999999,0.39,-0.049,-0.313,0.693,-0.5760000000000001,-0.243,-0.199,0.325,0.833,1.021,train
0.715,0.625,1.194,0.033,-0.471,1.01,-0.268,-0.049,-0.403,1.161,0.301,0.388,0.383,0.344,1.348,1.7380000000000002,train
-1.492,-2.066,0.206,-1.607,0.14,-0.044,-1.148,-0.18600000000000005,-1.207,-0.831,1.616,0.545,-1.369,-0.063,-1.116,-2.539,train
0.36,0.083,-2.107,0.679,0.636,-0.039,0.054000000000000006,-0.459,-1.012,-0.116,-1.71,-1.042,0.003,-0.083,0.34600000000000003,-0.66,train
0.6809999999999999,0.131,-2.08,0.455,0.494,0.01,0.214,-0.46,-0.555,0.069,-2.517,-1.527,-0.189,0.107,0.498,0.667,train
0.243,0.14400000000000002,-0.727,0.201,0.295,0.51,0.479,-0.045,-0.01,0.227,-0.67,-0.61,-0.111,0.174,0.124,0.552,train
0.145,0.149,0.916,-0.07400000000000001,-0.37,0.529,0.134,0.07,0.141,0.227,0.36,0.025,-0.341,0.279,0.226,0.955,train
0.345,0.166,0.7509999999999999,-0.221,-0.37,0.391,0.134,0.247,0.157,0.384,0.8059999999999999,-1.26,-0.36,0.26,0.402,0.5920000000000001,train
0.5379999999999999,0.273,-0.029,-0.499,-0.7509999999999999,0.5760000000000001,-0.14800000000000002,0.512,0.085,0.205,-0.134,-0.426,-0.5329999999999999,0.336,0.637,0.55,train
0.617,0.266,-0.428,-0.373,-0.923,0.728,-0.173,0.512,0.069,0.499,-0.363,-1.182,-0.024,0.348,0.687,0.792,train
0.458,0.226,0.396,-0.431,-0.923,0.961,-0.334,0.513,0.157,0.325,-0.07200000000000001,-0.175,-0.155,0.458,0.648,0.858,train
0.266,0.228,0.275,-0.065,-0.867,0.72,-0.7020000000000001,0.512,-0.376,0.491,0.056,-0.272,-0.019,0.401,0.385,0.555,train
0.5429999999999999,0.484,0.14300000000000002,-0.077,-0.772,0.633,-0.7020000000000001,0.511,-0.321,0.757,0.101,-0.058,-0.062,0.411,0.722,0.227,train
0.6659999999999999,0.361,-0.405,-0.1,-0.74,0.6920000000000001,-0.389,0.515,0.025,0.6409999999999999,-0.3720000000000001,-1.161,-0.153,0.379,0.828,0.362,train
0.56,0.3670000000000001,-0.155,-0.198,-0.655,0.6990000000000001,-0.037000000000000005,0.515,0.166,0.545,-0.434,-0.638,-0.107,0.458,0.708,0.459,train
0.6829999999999999,0.5589999999999999,0.274,-0.14400000000000002,-0.655,0.858,-0.037000000000000005,0.511,0.014,0.77,0.025,-0.489,-0.049,0.47,0.838,0.5720000000000001,train
0.748,0.433,-0.13699999999999998,-0.079,-0.563,0.8290000000000001,0.13699999999999998,0.513,0.142,0.78,0.14,-1.198,0.063,0.457,0.928,0.5820000000000001,train
0.649,0.501,-0.218,0.119,-0.414,0.89,0.287,0.512,0.241,0.7509999999999999,-0.228,-0.873,-0.018000000000000002,0.565,0.851,1.074,train
0.588,0.402,0.6659999999999999,0.06,-0.365,1.012,0.152,0.516,0.133,0.79,0.6940000000000001,-0.467,0.103,0.562,0.892,0.601,train
0.7090000000000001,0.723,0.026,0.114,-0.233,1.027,0.279,0.512,0.304,0.877,-0.263,-0.552,0.237,0.578,1.018,1.152,train
0.835,0.679,0.5379999999999999,0.195,-0.233,0.956,0.092,0.513,0.499,0.908,0.534,-0.336,0.338,0.486,1.004,0.948,train
0.892,0.6890000000000001,-0.083,0.21,0.062,0.903,-0.101,0.513,0.541,0.6729999999999999,-0.042,-1.188,0.136,0.544,0.792,1.133,train
0.867,0.975,0.629,0.301,0.075,1.093,-0.603,0.513,0.218,1.207,0.205,-0.145,0.877,0.581,1.341,1.587,train
0.9,1.266,1.142,0.7759999999999999,0.079,1.052,-0.848,-0.706,-0.016,1.237,0.838,-0.146,1.218,0.585,1.183,1.331,train
1.215,1.403,0.264,0.89,0.75,1.138,-0.7909999999999999,-1.3130000000000002,0.01,1.724,0.08800000000000001,-0.035,1.179,0.595,1.922,1.422,train
1.625,1.4580000000000002,0.09,1.105,0.75,1.254,-0.7829999999999999,-1.315,-0.043,1.746,-0.025,-0.8009999999999999,1.253,0.609,2.14,1.405,train
1.764,1.541,0.398,1.379,1.602,1.545,-0.105,-1.317,0.055,1.818,0.177,-0.983,1.271,0.6970000000000001,2.245,1.57,train
1.5630000000000002,0.778,0.407,1.607,1.919,1.602,0.22,-1.315,0.233,1.315,0.365,-1.11,0.762,0.825,1.465,1.493,train
1.026,0.898,0.57,1.081,1.919,1.717,0.22,-1.3130000000000002,0.306,1.262,0.888,-0.925,0.643,0.873,1.45,1.182,train
0.607,0.198,0.605,0.833,1.258,1.535,0.21600000000000005,-0.462,0.338,0.924,0.8009999999999999,-1.83,-0.119,0.968,0.493,0.6809999999999999,train
0.079,0.147,0.18600000000000005,-0.649,0.07200000000000001,1.435,0.02,0.235,0.302,0.478,0.238,-0.902,-0.8240000000000001,0.99,0.516,0.258,train
-0.8170000000000001,-0.632,-0.197,-0.575,-0.662,1.233,-0.23,0.237,0.377,0.494,0.201,0.447,-0.508,0.861,-0.212,-0.816,train
-0.233,-0.303,-0.852,-0.725,-0.662,0.875,-0.223,0.233,0.398,0.281,-1.127,-1.3,-1.014,0.8,0.439,-0.042,train
-0.124,-0.103,-0.301,-1.162,-1.051,0.962,0.099,0.234,0.467,0.305,-0.364,-1.041,-1.144,0.828,0.797,0.244,train
-0.541,0.205,0.327,-0.523,-1.155,0.909,0.087,0.234,0.462,0.496,0.166,0.278,-0.82,0.782,0.378,-0.005,train
-0.395,-0.006999999999999999,-0.34,-0.393,-1.26,0.621,0.038,0.233,0.458,0.32,-0.274,0.06,-0.337,0.601,-0.13699999999999998,-0.003,train
0.4,0.397,-0.501,-0.317,-0.952,0.528,0.042,0.234,0.503,0.506,-0.619,-0.338,-0.067,0.53,0.365,0.385,train
1.155,0.7509999999999999,-0.219,-0.311,-0.797,0.528,0.6579999999999999,-0.023,0.868,0.723,-0.373,-0.233,0.306,0.417,1.103,1.002,train
1.139,0.693,-0.001,-0.102,-0.487,0.7390000000000001,0.585,-0.182,0.955,0.97,-0.01,-1.232,0.581,0.394,1.3159999999999998,1.421,train
0.5720000000000001,0.188,0.852,-0.253,0.041,0.991,-0.054000000000000006,-0.18,0.851,0.514,1.094,-2.025,-0.168,0.551,0.609,1.01,train
-0.331,-0.184,1.192,-0.418,-0.214,1.161,-0.679,0.3720000000000001,0.552,0.257,1.106,0.345,-0.59,0.604,0.046,0.006,train
-0.07,0.093,-0.81,-0.271,-0.68,0.753,-0.466,0.377,0.464,0.344,-0.5820000000000001,-1.094,-0.588,0.588,0.515,0.075,train
-0.209,0.252,-0.743,-0.6729999999999999,-0.8320000000000001,0.8009999999999999,-0.466,0.376,0.392,0.466,-0.907,-0.81,-0.937,0.636,0.6829999999999999,0.16399999999999998,train
-0.102,0.423,-0.06,-0.611,-1.044,0.8959999999999999,-0.528,0.373,0.386,0.77,-0.185,-0.7170000000000001,-0.634,0.674,0.723,0.515,train
0.162,0.337,0.06,-0.5529999999999999,-1.101,0.8540000000000001,-0.59,0.373,0.337,0.77,0.321,-0.677,-0.328,0.6459999999999999,0.464,0.41,train
0.527,0.333,0.212,-0.314,-1.101,0.884,-0.495,0.375,0.302,0.669,-0.101,-0.885,-0.211,0.672,0.785,0.754,train
0.645,0.334,-0.14800000000000002,-0.128,-0.693,0.784,-0.6409999999999999,0.376,0.337,0.631,0.21,-0.84,0.361,0.616,0.601,0.628,train
0.872,0.444,-0.065,0.272,-0.445,0.784,-0.29100000000000004,0.234,0.439,0.614,-0.023,-1.044,0.077,0.6559999999999999,1.002,0.807,train
0.8390000000000001,0.379,0.185,0.341,-0.098,1.079,-0.26,0.236,0.579,0.5820000000000001,0.196,-1.414,0.096,0.7040000000000001,0.963,0.65,train
0.8390000000000001,0.431,-0.029,0.409,0.078,1.136,0.104,0.235,0.705,0.523,-0.07200000000000001,-1.098,-0.021,0.7390000000000001,0.932,0.942,train
0.562,0.197,-0.086,0.155,0.038,1.25,0.012,0.235,0.853,0.334,0.004,-1.815,-0.298,0.831,0.644,1.187,train
0.425,-0.067,0.619,-0.104,-0.042,1.217,-0.397,0.237,0.753,0.207,1.037,-0.329,-0.083,0.7759999999999999,0.203,0.655,train
0.71,0.124,0.073,-0.16399999999999998,-0.312,0.981,-0.416,0.234,0.695,0.448,0.378,-1.4469999999999998,-0.162,0.735,0.745,0.527,train
0.059,-0.112,0.101,-0.3720000000000001,-0.381,1.133,-0.455,0.235,0.6829999999999999,0.122,-0.166,-2.064,-0.826,0.821,0.23,0.28,train
-1.155,-0.423,-0.241,-1.753,-0.381,1.133,-1.003,0.6559999999999999,0.629,-0.196,-0.182,-1.194,-2.108,0.863,0.443,-0.4270000000000001,train
-2.222,-1.068,-0.469,-2.468,-1.344,1.3119999999999998,-1.341,0.937,0.477,-0.118,-0.416,-0.742,-2.776,0.948,0.32299999999999995,-0.894,train
-2.543,-0.406,-1.4480000000000002,-2.759,-1.995,1.6230000000000002,-1.231,0.94,0.293,0.532,-0.974,-0.72,-2.999,0.999,0.89,-0.947,train
-2.314,0.002,-1.503,-1.555,-2.05,1.65,-0.799,0.94,0.253,0.8909999999999999,-1.17,0.213,-2.3040000000000003,0.965,0.606,-0.337,train
